,Age [ka BP],ln(Zr/Rb),SS [um],ACC strength [m/s],ACC strength [%],SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,pct_dU_dHol_mccave,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_culp
1339,670.0,0.9828,15.1963,5.0276,63.608,-1.4802695652173945,-2.0131666086956566,-0.2812512173913051,-8.876343299672481,-1.1250048695652197,-8.876343299672481,-2.087180086956526
1340,670.5,1.0037,15.2467,5.1131,64.69,-1.4298695652173947,-1.944622608695657,-0.27167521739130485,-8.57412287116709,-1.08670086956522,-8.57412287116709,-2.0161160869565267
1341,671.0,1.0361,15.3245,5.245,66.359,-1.3520695652173949,-1.8388146086956572,-0.2568932173913048,-8.107600066847256,-1.0275728695652202,-8.107600066847258,-1.9064180869565266
1342,671.5,1.0426,15.3403,5.2717,66.697,-1.3362695652173961,-1.817326608695659,-0.25389121739130505,-8.012856361085653,-1.015564869565221,-8.012856361085653,-1.8841400869565286
1343,672.0,1.0314,15.3133,5.226,66.118,-1.3632695652173954,-1.854046608695658,-0.2590212173913049,-8.174760162070681,-1.0360848695652205,-8.174760162070681,-1.9222100869565275
1344,672.5,1.0331,15.3174,5.2328,66.205,-1.359169565217396,-1.8484706086956588,-0.25824221739130526,-8.150174770069254,-1.032968869565221,-8.150174770069254,-1.9164290869565284
1345,673.0,1.035,15.322,5.2407,66.305,-1.3545695652173961,-1.8422146086956588,-0.2573682173913052,-8.122591159531064,-1.029472869565221,-8.122591159531064,-1.9099430869565284
1346,673.5,1.0259,15.2999,5.2033,65.831,-1.3766695652173961,-1.8722706086956589,-0.26156721739130506,-8.25511241885585,-1.0462688695652211,-8.25511241885585,-1.9411040869565284
1347,674.0,1.0359,15.3242,5.2444,66.351,-1.352369565217396,-1.8392226086956587,-0.2569502173913052,-8.109398997969318,-1.027800869565221,-8.109398997969318,-1.9068410869565282
1348,674.5,1.0521,15.3632,5.3104,67.187,-1.3133695652173945,-1.7861826086956565,-0.24954021739130483,-7.875537952102041,-0.9981608695652198,-7.875537952102041,-1.8518510869565261
1349,675.0,1.054,15.3678,5.3183,67.286,-1.3087695652173945,-1.7799266086956567,-0.248666217391305,-7.847954341563851,-0.9946648695652198,-7.847954341563851,-1.8453650869565261
1350,675.5,1.0555,15.3714,5.3244,67.363,-1.3051695652173958,-1.7750306086956584,-0.24798221739130533,-7.826367168099188,-0.9919288695652209,-7.826367168099188,-1.840289086956528
1351,676.0,1.0643,15.3924,5.3601,67.814,-1.284169565217395,-1.7464706086956574,-0.24399221739130494,-7.70044198955527,-0.9759688695652202,-7.700441989555269,-1.8106790869565268
1352,676.5,1.0921,15.4594,5.4735,69.25,-1.2171695652173948,-1.655350608695657,-0.23126221739130504,-7.298680705629448,-0.92504886956522,-7.298680705629447,-1.7162090869565265
1353,677.0,1.1242,15.5367,5.6046,70.908,-1.1398695652173956,-1.550222608695658,-0.21657521739130514,-6.8351561198463795,-0.8663008695652207,-6.8351561198463795,-1.6072160869565277
1354,677.5,1.1503,15.5996,5.7112,72.257,-1.0769695652173947,-1.464678608695657,-0.20462421739130487,-6.4579802279219845,-0.81849686956522,-6.4579802279219845,-1.5185270869565264
1355,678.0,1.1804,15.6722,5.8342,73.813,-1.0043695652173952,-1.3659426086956576,-0.190830217391305,-6.022638896384457,-0.7633208695652204,-6.022638896384457,-1.416161086956527
1356,678.5,1.1993,15.7176,5.9112,74.787,-0.9589695652173962,-1.304198608695659,-0.1822042173913052,-5.750400653246668,-0.7288168695652211,-5.750400653246668,-1.3521470869565286
1357,679.0,1.2091,15.7412,5.9512,75.293,-0.9353695652173961,-1.2721026086956588,-0.17772021739130528,-5.608884738311603,-0.710880869565221,-5.608884738311602,-1.3188710869565285
1358,679.5,1.2372,15.8087,6.0656,76.741,-0.8678695652173953,-1.1803026086956578,-0.16489521739130497,-5.204125235849019,-0.6595808695652204,-5.204125235849018,-1.2236960869565274
1359,680.0,1.256,15.8542,6.1426,77.716,-0.8223695652173948,-1.118422608695657,-0.15625021739130496,-4.931287349003869,-0.62500086956522,-4.931287349003868,-1.1595410869565266
1360,680.5,1.2621,15.8689,6.1676,78.031,-0.8076695652173953,-1.0984306086956577,-0.15345721739130513,-4.843139724023131,-0.6138288695652204,-4.843139724023131,-1.1388140869565273
1361,681.0,1.2657,15.8774,6.182,78.213,-0.7991695652173956,-1.086870608695658,-0.151842217391305,-4.792170008898216,-0.6073688695652206,-4.792170008898215,-1.1268290869565276
1362,681.5,1.2797,15.911,6.239,78.935,-0.7655695652173957,-1.0411746086956581,-0.14545821739130527,-4.590689723227954,-0.5818328695652207,-4.590689723227954,-1.079453086956528
1363,682.0,1.3285,16.0287,6.4385,81.459,-0.6478695652173947,-0.8811026086956568,-0.12309521739130491,-3.8849090796746784,-0.49238086956522,-3.884909079674679,-0.9134960869565265
1364,682.5,1.3256,16.0217,6.4265,81.308,-0.6548695652173961,-0.8906226086956588,-0.12442521739130519,-3.926884139189325,-0.4977008695652211,-3.926884139189325,-0.9233660869565286
1365,683.0,1.3723,16.1342,6.6172,83.72,-0.5423695652173954,-0.7376226086956579,-0.10305021739130504,-3.2522849684183543,-0.4122008695652205,-3.2522849684183535,-0.7647410869565275
1366,683.5,1.389,16.1742,6.6851,84.579,-0.5023695652173963,-0.683222608695659,-0.09545021739130533,-3.0124274854775708,-0.3818008695652212,-3.0124274854775708,-0.7083410869565288
1367,684.0,1.3908,16.1787,6.6927,84.674,-0.4978695652173961,-0.6771026086956587,-0.09459521739130528,-2.9854435186467314,-0.37838086956522105,-2.9854435186467314,-0.7019960869565285
1368,684.5,1.4047,16.2122,6.7495,85.393,-0.46436956521739603,-0.6315426086956586,-0.08823021739130532,-2.7845628766838204,-0.352920869565221,-2.784562876683821,-0.6547610869565283
1369,685.0,1.4366,16.2889,6.8795,87.039,-0.3876695652173936,-0.5272306086956553,-0.07365721739130482,-2.3246361531448443,-0.29462886956521916,-2.3246361531448447,-0.5466140869565249
1370,685.5,1.5182,16.4854,7.2126,91.252,-0.1911695652173968,-0.25999060869565965,-0.03632221739130542,-1.1463362681982414,-0.14528886956522158,-1.1463362681982414,-0.26954908695652946
1371,686.0,1.5883,16.6543,7.4988,94.873,-0.022269565217396092,-0.030286608695658686,-0.004231217391305258,-0.13353804648075887,-0.016924869565221032,-0.13353804648075887,-0.03140008695652849
1372,686.5,1.5868,16.6507,7.4926,94.796,-0.025869565217394808,-0.03518260869565694,-0.004915217391305016,-0.15512521994542208,-0.019660869565220056,-0.1551252199454221,-0.036476086956526675
1373,687.0,1.6207,16.7322,7.6309,96.545,0.055630434782603544,0.07565739130434082,0.010569782608694678,0.33358440154642405,0.0422791304347787,0.33358440154642405,0.07843891304347099
1374,687.5,1.6536,16.8113,7.765,98.241,0.13473043478260394,0.18323339130434135,0.025598782608694748,0.8079025740618352,0.10239513043477899,0.8079025740618352,0.18996991304347155
1375,688.0,1.7668,17.084,8.2271,104.087,0.4074304347826043,0.5541053913043419,0.07741178260869486,2.443130964010661,0.3096471304347793,2.4431309640106615,0.574476913043472
1376,688.5,1.8225,17.2181,8.4544,106.963,0.5415304347826044,0.7364813913043421,0.10289078260869478,3.2472531755696545,0.4115631304347794,3.2472531755696545,0.7635579130434722
1377,689.0,1.8909,17.3826,8.7333,110.492,0.7060304347826047,0.9602013913043426,0.13414578260869492,4.233667074163648,0.5365831304347796,4.233667074163647,0.9955029130434726
1378,689.5,1.947,17.5177,8.9622,113.388,0.8411304347826061,1.1439373913043442,0.1598147826086953,5.0437857227961675,0.6392591304347807,5.043785722796168,1.1859939130434745
1379,690.0,1.9368,17.4933,8.9209,112.866,0.8167304347826061,1.1107533913043444,0.15517878260869522,4.897472658202288,0.6207151304347807,4.897472658202288,1.1515899130434746
1380,690.5,1.888,17.3757,8.7215,110.343,0.6991304347826031,0.9508173913043402,0.13283478260869452,4.1922916583563525,0.5313391304347783,4.1922916583563525,0.9857739130434703
1381,691.0,1.9196,17.4519,8.8506,111.977,0.7753304347826031,1.0544493913043402,0.14731278260869463,4.649220163358554,0.5892511304347784,4.649220163358554,1.0932159130434702
1382,691.5,1.951,17.5274,8.9787,113.597,0.8508304347826048,1.1571293913043426,0.1616577826086949,5.101951162409302,0.6466311304347796,5.101951162409302,1.1996709130434726
1383,692.0,1.9382,17.4967,8.9265,112.937,0.8201304347826053,1.1153773913043432,0.15582478260869492,4.91786054425225,0.62329913043478,4.91786054425225,1.1563839130434734
1384,692.5,1.909,17.4262,8.8071,111.426,0.7496304347826062,1.0194973913043444,0.14242978260869532,4.495111730569115,0.5697191304347807,4.495111730569116,1.0569789130434746
1385,693.0,1.95,17.525,8.9746,113.546,0.8484304347826033,1.1538653913043406,0.16120178260869444,5.087559713432846,0.6448071304347784,5.087559713432845,1.1962869130434706
1386,693.5,1.9405,17.5022,8.9359,113.055,0.8256304347826031,1.1228573913043403,0.15686978260869466,4.950840948156595,0.6274791304347784,4.950840948156595,1.1641389130434703
1387,694.0,1.9285,17.4733,8.8869,112.435,0.796730434782603,1.08355339130434,0.15137878260869453,4.777543916731874,0.6055151304347782,4.777543916731874,1.1233899130434701
1388,694.5,1.9066,17.4205,8.7975,111.304,0.7439304347826052,1.0117453913043433,0.14134678260869493,4.460932039250048,0.56538713043478,4.460932039250047,1.0489419130434734
1389,695.0,1.9912,17.6242,9.1427,115.672,0.947630434782603,1.28877739130434,0.18004978260869464,5.682406271125998,0.7201991304347783,5.682406271125999,1.3361589130434701
1390,695.5,2.0019,17.65,9.1865,116.225,0.9734304347826033,1.3238653913043406,0.1849517826086946,5.8371143476228085,0.7398071304347785,5.837114347622809,1.3725369130434706
1391,696.0,2.066,17.8044,9.4481,119.535,1.1278304347826058,1.533849391304344,0.21428778260869508,6.762964231774267,0.8571511304347804,6.762964231774267,1.590240913043474
1392,696.5,2.0856,17.8514,9.5278,120.544,1.1748304347826064,1.597769391304345,0.22321778260869496,7.044796774229697,0.8928711304347808,7.044796774229696,1.656510913043475
1393,697.0,2.0817,17.8421,9.512,120.344,1.1655304347826032,1.5851213913043405,0.22145078260869444,6.989029909445945,0.8858031304347784,6.989029909445945,1.6433979130434704
1394,697.5,2.0638,17.799,9.439,119.42,1.1224304347826042,1.5265053913043418,0.21326178260869466,6.73058347157725,0.8530471304347792,6.73058347157725,1.5826269130434718
1395,698.0,2.059,17.7874,9.4193,119.171,1.1108304347826063,1.5107293913043447,0.21105778260869523,6.661024801524435,0.8442311304347808,6.661024801524435,1.5662709130434749
1396,698.5,2.1419,17.987,9.7577,123.452,1.310430434782603,1.7821853913043402,0.2489817826086944,7.857913641398947,0.9959271304347783,7.857913641398947,1.8477069130434702
1397,699.0,2.2119,18.1555,10.0432,127.065,1.4789304347826047,2.0113453913043426,0.28099678260869476,8.868313288287029,1.1239871304347795,8.868313288287027,2.0852919130434726
1398,699.5,2.2539,18.2568,10.2149,129.238,1.580230434782603,2.1491133913043403,0.30024378260869433,9.475752363834564,1.2009751304347784,9.475752363834566,2.2281249130434704
1399,700.0,2.3249,18.4277,10.5046,132.902,1.7511304347826062,2.3815373913043447,0.3327147826086949,10.500543459699102,1.3308591304347808,10.500543459699102,2.4690939130434746
1400,700.5,2.3255,18.4292,10.507,132.933,1.7526304347826063,2.3835773913043448,0.3329997826086952,10.509538115309383,1.3319991304347807,10.50953811530938,2.471208913043475
1401,701.0,2.3797,18.5595,10.728,135.729,1.8829304347826046,2.5607853913043424,0.3577567826086949,11.290873865988988,1.4310271304347795,11.290873865988988,2.6549319130434723
1402,701.5,2.3938,18.5934,10.7855,136.456,1.9168304347826037,2.606889391304341,0.3641977826086946,11.4941530827813,1.456791130434779,11.494153082781303,2.702730913043471
1403,702.0,2.4683,18.773,11.0899,140.307,2.0964304347826044,2.851145391304342,0.3983217826086949,12.571113181185446,1.5932871304347793,12.571113181185446,2.955966913043472
1404,702.5,2.488,18.8203,11.17,141.32,2.1437304347826043,2.9154733913043422,0.4073087826086943,12.854744654762928,1.6292351304347792,12.854744654762925,3.022659913043472
1405,703.0,2.432,18.6856,10.9417,138.432,2.0090304347826056,2.7322813913043436,0.381715782608695,12.04702458095983,1.5268631304347802,12.04702458095983,2.8327329130434737
1406,703.5,2.3907,18.5861,10.7731,136.299,1.909530434782603,2.5969613913043403,0.36281078260869437,11.450379092144605,1.4512431304347784,11.450379092144605,2.69243791304347
1407,704.0,2.3069,18.3842,10.4309,131.97,1.7076304347826046,2.322377391304342,0.32444978260869517,10.239698447000983,1.2977991304347796,10.239698447000984,2.4077589130434722
1408,704.5,2.2339,18.2085,10.133,128.201,1.5319304347826055,2.0834253913043437,0.291066782608695,9.186124453183577,1.1642671304347803,9.186124453183577,2.1600219130434737
1409,705.0,2.1859,18.093,9.9373,125.725,1.4164304347826047,1.9263453913043425,0.2691217826086947,8.493535971192047,1.0764871304347796,8.493535971192047,1.9971669130434724
1410,705.5,2.1245,17.9452,9.6868,122.555,1.2686304347826045,1.7253373913043422,0.24103978260869496,7.607262571725832,0.9641591304347794,7.607262571725832,1.7887689130434723
1411,706.0,2.1187,17.9313,9.6632,122.257,1.254730434782605,1.7064333913043428,0.23839878260869485,7.523912096403912,0.9535951304347797,7.523912096403912,1.7691699130434728
1412,706.5,1.9848,17.6088,9.1166,115.342,0.9322304347826034,1.2678333913043407,0.17712378260869466,5.590061140193798,0.7084951304347785,5.590061140193797,1.3144449130434708
1413,707.0,1.973,17.5803,9.0683,114.731,0.9037304347826058,1.2290733913043441,0.17170878260869493,5.419162683598501,0.6868351304347804,5.4191626835985005,1.2742599130434742
1414,707.5,1.9001,17.4048,8.7709,110.968,0.7282304347826063,0.9903933913043447,0.13836378260869509,4.366787977195795,0.5534551304347808,4.366787977195795,1.0268049130434749
1415,708.0,1.8489,17.2816,8.5621,108.326,0.6050304347826057,0.8228413913043437,0.11495578260869499,3.628026929738163,0.4598231304347803,3.628026929738163,0.8530929130434739
1416,708.5,1.8178,17.2066,8.435,106.718,0.5300304347826064,0.7208413913043447,0.10070578260869523,3.1782941492241896,0.40282313043478085,3.1782941492241896,0.7473429130434749
1417,709.0,1.772,17.0965,8.2482,104.355,0.4199304347826036,0.5711053913043409,0.07978678260869476,2.5180864274296533,0.31914713043477877,2.5180864274296533,0.592101913043471
1418,709.5,1.7215,16.9749,8.0421,101.748,0.29833043478260635,0.40572939130434466,0.05668278260869519,1.7889196792896733,0.22673113043478083,1.7889196792896733,0.42064591304347493
1419,710.0,1.6724,16.8567,7.8419,99.214,0.1801304347826047,0.24497739130434243,0.03422478260869488,1.0801408171996345,0.13689913043477958,1.0801408171996345,0.2539839130434726
1420,710.5,1.5868,16.6504,7.4922,94.79,-0.02616956521739411,-0.03559060869565599,-0.004972217391304885,-0.15692415106747382,-0.019888869565219524,-0.15692415106747382,-0.03689908695652569
1421,711.0,1.5908,16.6601,7.5086,94.998,-0.0164695652173954,-0.022398608695657744,-0.003129217391305124,-0.09875871145434041,-0.012516869565220504,-0.09875871145434041,-0.02322208695652751
1422,711.5,1.5336,16.5225,7.2754,92.047,-0.15406956521739446,-0.2095346086956565,-0.029273217391304923,-0.9238684527706464,-0.11709286956521979,-0.9238684527706462,-0.21723808695652616
1423,712.0,1.5086,16.4622,7.1733,90.755,-0.21436956521739603,-0.2915426086956586,-0.04073021739130522,-1.285453608303894,-0.16292086956522098,-1.285453608303894,-0.30226108695652837
1424,712.5,1.4873,16.4109,7.0863,89.655,-0.2656695652173937,-0.36131060869565546,-0.050477217391304785,-1.593070830175441,-0.20190886956521922,-1.593070830175441,-0.37459408695652513
1425,713.0,1.4521,16.3262,6.9428,87.839,-0.35036956521739526,-0.4765026086956576,-0.06657021739130514,-2.1009690503025693,-0.2662808695652204,-2.1009690503025693,-0.4940210869565273
1426,713.5,1.4236,16.2576,6.8265,86.368,-0.41896956521739526,-0.5697986086956576,-0.07960421739130508,-2.5123246335460214,-0.3184168695652204,-2.5123246335460214,-0.5907470869565272
1427,714.0,1.3858,16.1665,6.6721,84.414,-0.5100695652173961,-0.6936946086956588,-0.0969132173913052,-3.0586000509436717,-0.38765286956522105,-3.0586000509436717,-0.7191980869565284
1428,714.5,1.3579,16.0993,6.5581,82.973,-0.5772695652173958,-0.7850866086956584,-0.1096812173913051,-3.461560622284194,-0.43872486956522083,-3.461560622284194,-0.813950086956528
1429,715.0,1.3552,16.0929,6.5473,82.836,-0.5836695652173951,-0.7937906086956574,-0.11089721739130498,-3.4999378195547157,-0.44358886956522026,-3.4999378195547157,-0.8229740869565271
1430,715.5,1.3306,16.0336,6.4467,81.563,-0.6429695652173955,-0.8744386086956579,-0.12216421739130501,-3.855526538014437,-0.48865686956522053,-3.855526538014437,-0.9065870869565276
1431,716.0,1.2914,15.9393,6.2869,79.541,-0.737269565217396,-1.0026866086956585,-0.1400812173913053,-4.420990554047348,-0.5603248695652209,-4.420990554047347,-1.0395500869565282
1432,716.5,1.2807,15.9135,6.2433,78.989,-0.7630695652173944,-1.0377746086956565,-0.14498321739130482,-4.575698630544147,-0.5799328695652198,-4.575698630544148,-1.0759280869565262
1433,717.0,1.2685,15.8842,6.1935,78.359,-0.7923695652173954,-1.077622608695658,-0.15055021739130492,-4.751394236798281,-0.6022008695652206,-4.751394236798281,-1.1172410869565275
1434,717.5,1.2423,15.8211,6.0867,77.008,-0.8554695652173958,-1.1634386086956583,-0.16253921739130517,-5.129769416137376,-0.6501568695652208,-5.129769416137376,-1.206212086956528
1435,718.0,1.216,15.7577,5.9792,75.648,-0.9188695652173955,-1.249662608695658,-0.17458521739130517,-5.509943526598524,-0.6983408695652206,-5.509943526598524,-1.2956060869565276
1436,718.5,1.2113,15.7464,5.9601,75.406,-0.9301695652173958,-1.2650306086956584,-0.17673221739130507,-5.577703265529299,-0.7069288695652208,-5.577703265529299,-1.311539086956528
1437,719.0,1.1946,15.7063,5.8921,74.546,-0.9702695652173947,-1.319566608695657,-0.1843512173913049,-5.8181603921774325,-0.73740486956522,-5.8181603921774325,-1.3680800869565264
1438,719.5,1.1827,15.6775,5.8432,73.927,-0.9990695652173951,-1.3587346086956573,-0.18982321739130503,-5.990857779894801,-0.7592928695652202,-5.990857779894801,-1.408688086956527
1439,720.0,1.1534,15.607,5.7237,72.416,-1.069569565217396,-1.4546146086956586,-0.2032182173913053,-6.413606593577946,-0.812872869565221,-6.413606593577946,-1.5080930869565283
1440,720.5,1.1426,15.581,5.6797,71.859,-1.0955695652173958,-1.4899746086956585,-0.20815821739130502,-6.569513957489457,-0.8326328695652208,-6.569513957489457,-1.544753086956528
1441,721.0,1.1438,15.5839,5.6846,71.92,-1.0926695652173954,-1.4860306086956578,-0.20760721739130505,-6.552124289976248,-0.8304288695652206,-6.552124289976248,-1.5406640869565276
1442,721.5,1.1287,15.5476,5.6231,71.142,-1.128969565217396,-1.5353986086956588,-0.2145042173913052,-6.769794955745017,-0.858016869565221,-6.769794955745017,-1.5918470869565284
1443,722.0,1.1182,15.5224,5.5803,70.602,-1.154169565217396,-1.5696706086956587,-0.21929221739130522,-6.920905169997714,-0.877168869565221,-6.920905169997714,-1.6273790869565283
1444,722.5,1.123,15.534,5.5999,70.849,-1.1425695652173946,-1.5538946086956569,-0.2170882173913049,-6.851346499944877,-0.86835286956522,-6.851346499944877,-1.6110230869565263
1445,723.0,1.1088,15.4996,5.5418,70.113,-1.1769695652173962,-1.6006786086956588,-0.22362421739130522,-7.0576239352739645,-0.8944968695652211,-7.0576239352739645,-1.6595270869565284
1446,723.5,1.1438,15.5839,5.6845,71.919,-1.0926695652173954,-1.4860306086956578,-0.20760721739130505,-6.552124289976248,-0.8304288695652206,-6.552124289976248,-1.5406640869565276
1447,724.0,1.1545,15.6097,5.7283,72.473,-1.0668695652173952,-1.4509426086956576,-0.20270521739130487,-6.397416213479438,-0.8108208695652204,-6.397416213479438,-1.504286086956527
1448,724.5,1.2296,15.7905,6.0347,76.35,-0.8860695652173955,-1.205054608695658,-0.16835321739130515,-5.313260390587078,-0.6734128695652206,-5.313260390587078,-1.2493580869565277
1449,725.0,1.2659,15.8779,6.1828,78.224,-0.798669565217395,-1.0861906086956572,-0.15174721739130503,-4.7891717903614515,-0.6069888695652201,-4.7891717903614515,-1.1261240869565268
1450,725.5,1.2953,15.9486,6.3028,79.741,-0.7279695652173945,-0.9900386086956566,-0.1383142173913049,-4.365223689263606,-0.5532568695652198,-4.365223689263606,-1.0264370869565262
1451,726.0,1.3328,16.039,6.4559,81.679,-0.6375695652173938,-0.8670946086956557,-0.12113821739130481,-3.823145777817421,-0.4845528695652193,-3.82314577781742,-0.8989730869565252
1452,726.5,1.3908,16.1787,6.6926,84.674,-0.4978695652173961,-0.6771026086956587,-0.09459521739130528,-2.9854435186467314,-0.37838086956522105,-2.9854435186467314,-0.7019960869565285
1453,727.0,1.4253,16.2617,6.8334,86.455,-0.41486956521739415,-0.5642226086956561,-0.07882521739130488,-2.487739241544584,-0.3153008695652196,-2.487739241544584,-0.5849660869565257
1454,727.5,1.4582,16.341,6.9678,88.155,-0.33556956521739423,-0.45637460869565616,-0.06375821739130494,-2.0122217816144716,-0.2550328695652196,-2.012221781614471,-0.47315308695652586
1455,728.0,1.4579,16.3402,6.9665,88.139,-0.3363695652173959,-0.45746260869565847,-0.0639102173913052,-2.017018931273298,-0.2556408695652209,-2.017018931273298,-0.4742810869565282
1456,728.5,1.5258,16.5036,7.2434,91.643,-0.1729695652173966,-0.23523860869565938,-0.03286421739130535,-1.0372011134601817,-0.1314568695652214,-1.0372011134601815,-0.2438870869565292
1457,729.0,1.4844,16.404,7.0745,89.506,-0.2725695652173954,-0.37069460869565773,-0.051788217391305125,-1.6344462459827371,-0.2071528695652205,-1.6344462459827371,-0.3843230869565275
1458,729.5,1.5128,16.4723,7.1904,90.971,-0.2042695652173947,-0.2778066086956568,-0.038811217391305,-1.2248895938613371,-0.15524486956521996,-1.224889593861337,-0.28802008695652653
1459,730.0,1.541,16.5402,7.3054,92.426,-0.13636956521739663,-0.18546260869565942,-0.025910217391305362,-0.8177315165693606,-0.10364086956522144,-0.8177315165693606,-0.19228108695652923
1460,730.5,1.5377,16.5322,7.2919,92.256,-0.14436956521739575,-0.19634260869565823,-0.02743021739130519,-0.8657030131575129,-0.10972086956522077,-0.8657030131575129,-0.203561086956528
1461,731.0,1.5468,16.5542,7.3292,92.728,-0.12236956521739373,-0.16642260869565548,-0.02325021739130481,-0.7337813975400673,-0.09300086956521923,-0.7337813975400672,-0.17254108695652515
1462,731.5,1.533,16.5211,7.273,92.017,-0.15546956521739475,-0.21143860869565687,-0.029539217391304995,-0.9322634646735757,-0.11815686956522001,-0.9322634646735757,-0.21921208695652658
1463,732.0,1.5218,16.494,7.2272,91.437,-0.18256956521739554,-0.24829460869565795,-0.03468821739130512,-1.0947669093659644,-0.13875286956522062,-1.0947669093659644,-0.2574230869565277
1464,732.5,1.543,16.5451,7.3137,92.531,-0.13146956521739384,-0.17879860869565564,-0.02497921739130482,-0.7883489749090974,-0.09991686956521932,-0.7883489749090972,-0.1853720869565253
1465,733.0,1.4847,16.4047,7.0758,89.521,-0.271869565217397,-0.36974260869566,-0.05165521739130541,-1.6302487400312833,-0.20662086956522174,-1.6302487400312833,-0.38333608695652976
1466,733.5,1.496,16.4318,7.1217,90.103,-0.24476956521739623,-0.3328866086956589,-0.04650621739130528,-1.4677452953388943,-0.18602486956522113,-1.4677452953388943,-0.34512508695652866
1467,734.0,1.4624,16.3511,6.9849,88.371,-0.32546956521739645,-0.4426386086956592,-0.06183921739130538,-1.9516577671719357,-0.2473568695652213,-1.9516577671719357,-0.45891208695652896
1468,734.5,1.4259,16.2632,6.836,86.487,-0.4133695652173941,-0.5621826086956561,-0.07854021739130479,-2.4787445859343045,-0.3141608695652195,-2.4787445859343036,-0.5828510869565257
1469,735.0,1.4397,16.2964,6.8922,87.199,-0.38016956521739687,-0.5170306086956598,-0.07223221739130536,-2.279662875093466,-0.2889288695652216,-2.2796628750934667,-0.5360390869565296
1470,735.5,1.422,16.2537,6.8199,86.284,-0.4228695652173968,-0.5751026086956598,-0.08034521739130529,-2.535710738132758,-0.3213808695652216,-2.535710738132758,-0.5962460869565295
1471,736.0,1.4134,16.2331,6.785,85.843,-0.443469565217395,-0.6031186086956573,-0.08425921739130504,-2.659237341847253,-0.3370368695652202,-2.659237341847253,-0.6252920869565269
1472,736.5,1.4308,16.2749,6.8558,86.738,-0.4016695652173965,-0.5462706086956592,-0.07631721739130537,-2.408586272174138,-0.30526886956522137,-2.408586272174138,-0.566354086956529
1473,737.0,1.3915,16.1804,6.6956,84.712,-0.4961695652173965,-0.6747906086956593,-0.09427221739130531,-2.97524957562175,-0.37708886956522136,-2.97524957562175,-0.6995990869565291
1474,737.5,1.4167,16.2411,6.7984,86.012,-0.4354695652173959,-0.5922386086956585,-0.08273921739130519,-2.6112658452591004,-0.33095686956522086,-2.6112658452591,-0.6140120869565282
1475,738.0,1.3906,16.1782,6.6918,84.663,-0.49836956521739495,-0.6777826086956572,-0.09469021739130501,-2.9884417371834844,-0.37876086956522015,-2.988441737183484,-0.7027010869565269
1476,738.5,1.3863,16.1679,6.6744,84.443,-0.5086695652173958,-0.6917906086956583,-0.09664721739130522,-3.0502050390407422,-0.3865888695652208,-3.0502050390407422,-0.7172240869565281
1477,739.0,1.4039,16.2103,6.7462,85.352,-0.46626956521739515,-0.6341266086956574,-0.08859121739130515,-2.7959561071235024,-0.35436486956522034,-2.795956107123503,-0.6574400869565271
1478,739.5,1.3867,16.1687,6.6758,84.461,-0.5078695652173941,-0.690702608695656,-0.09649521739130484,-3.0454078893819165,-0.38598086956521954,-3.0454078893819165,-0.7160960869565257
1479,740.0,1.3702,16.129,6.6086,83.61,-0.547569565217394,-0.7446946086956558,-0.10403821739130481,-3.283466441200648,-0.4161528695652194,-3.283466441200648,-0.7720730869565254
1480,740.5,1.3929,16.1838,6.7013,84.784,-0.4927695652173938,-0.6701666086956556,-0.09362621739130483,-2.9548616895717665,-0.3745048695652193,-2.9548616895717665,-0.6948050869565252
1481,741.0,1.3816,16.1564,6.655,84.197,-0.5201695652173939,-0.7074306086956558,-0.09883221739130477,-3.1191640653862076,-0.39532886956521934,-3.119164065386207,-0.7334390869565254
1482,741.5,1.3777,16.147,6.639,83.995,-0.5295695652173968,-0.7202146086956598,-0.10061821739130539,-3.1755305738773103,-0.4024728695652216,-3.1755305738773103,-0.7466930869565295
1483,742.0,1.3029,15.9671,6.334,80.136,-0.709469565217395,-0.9648786086956573,-0.13479921739130507,-4.254289603403494,-0.5391968695652202,-4.254289603403494,-1.000352086956527
1484,742.5,1.2851,15.9242,6.2614,79.218,-0.7523695652173945,-1.0232226086956566,-0.14295021739130487,-4.511536753857487,-0.5718008695652198,-4.511536753857486,-1.0608410869565261
1485,743.0,1.2844,15.9224,6.2582,79.178,-0.7541695652173956,-1.0256706086956582,-0.14329221739130515,-4.522330340589829,-0.5731688695652207,-4.522330340589829,-1.0633790869565278
1486,743.5,1.2289,15.7889,6.0321,76.317,-0.8876695652173954,-1.207230608695658,-0.16865721739130501,-5.322854689904709,-0.6746288695652205,-5.322854689904708,-1.2516140869565273
1487,744.0,1.1802,15.6715,5.833,73.798,-1.0050695652173953,-1.3668946086956577,-0.19096321739130517,-6.026836402335921,-0.7638528695652205,-6.026836402335921,-1.4171480869565274
1488,744.5,1.1508,15.6007,5.7131,72.281,-1.0758695652173955,-1.463182608695658,-0.20441521739130497,-6.451384147141118,-0.8176608695652205,-6.451384147141118,-1.5169760869565276
1489,745.0,1.0807,15.4321,5.4273,68.665,-1.2444695652173952,-1.6924786086956576,-0.23644921739130487,-7.462383437736539,-0.9457968695652204,-7.462383437736538,-1.754702086956527
