,Age [ka BP],ln(Zr/Rb),SS [um],ACC strength [m/s],ACC strength [%],SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,pct_dU_dHol_mccave,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_culp
21,11.0,1.5661,16.6007,7.408,90.896,-0.37750434782608977,-0.5134059130434822,-0.07172582608695699,-2.2234645083325666,-0.28690330434782824,-2.223464508332566,-0.5322811304347865
22,11.5,1.4801,16.3937,7.0571,86.591,-0.5845043478260905,-0.7949259130434831,-0.11105582608695719,-3.4426747131296667,-0.4442233043478288,-3.4426747131296667,-0.8241511304347876
23,12.0,1.4009,16.203,6.7339,82.624,-0.7752043478260902,-1.0542779130434827,-0.14728882608695715,-4.565879476679454,-0.5891553043478285,-4.565879476679453,-1.0930381304347871
24,12.5,1.3466,16.0722,6.5122,79.905,-0.9060043478260909,-1.2321659130434837,-0.17214082608695724,-5.336278968406319,-0.6885633043478291,-5.336278968406319,-1.277466130434788
25,13.0,1.3099,15.984,6.3626,78.069,-0.9942043478260896,-1.352117913043482,-0.18889882608695685,-5.855768533928553,-0.7555953043478281,-5.855768533928552,-1.4018281304347862
26,13.5,1.2591,15.8617,6.1553,75.526,-1.1165043478260888,-1.5184459130434809,-0.2121358260869568,-6.576103838501905,-0.8485433043478274,-6.576103838501904,-1.5742711304347852
27,14.0,1.1981,15.7147,5.9062,72.469,-1.263504347826089,-1.7183659130434812,-0.2400658260869568,-7.441919781038974,-0.9602633043478277,-7.441919781038974,-1.7815411304347855
28,14.5,1.1554,15.6118,5.7319,70.33,-1.366404347826089,-1.8583099130434813,-0.2596168260869567,-8.047990940814923,-1.0384673043478276,-8.047990940814923,-1.9266301304347855
29,15.0,1.1135,15.511,5.561,68.234,-1.4672043478260903,-1.995397913043483,-0.2787688260869572,-8.641693301411776,-1.1150753043478288,-8.641693301411777,-2.0687581304347873
30,15.5,1.0718,15.4107,5.3909,66.147,-1.5675043478260893,-2.1318059130434817,-0.2978258260869566,-9.23245070982312,-1.1913033043478278,-9.232450709823118,-2.2101811304347856
31,16.0,1.0471,15.3512,5.2901,64.91,-1.6270043478260892,-2.2127259130434815,-0.30913082608695674,-9.582900019897647,-1.2365233043478279,-9.582900019897647,-2.2940761304347856
32,16.5,1.0192,15.284,5.1763,63.513,-1.6942043478260889,-2.304117913043481,-0.32189882608695664,-9.978701593628875,-1.2875953043478277,-9.978701593628875,-2.3888281304347854
33,17.0,0.9751,15.1778,4.9964,61.305,-1.80040434782609,-2.4485499130434825,-0.3420768260869571,-10.60420943782913,-1.3683073043478284,-10.60420943782913,-2.538570130434787
34,17.5,0.9326,15.0754,4.8227,59.175,-1.9028043478260894,-2.587813913043482,-0.361532826086957,-11.207335645419574,-1.4461313043478279,-11.207335645419574,-2.682954130434786
35,18.0,0.9021,15.002,4.6983,57.648,-1.976204347826089,-2.687637913043481,-0.3754788260869568,-11.639654626251005,-1.5019153043478275,-11.639654626251005,-2.7864481304347852
36,18.5,0.8769,14.9413,4.5954,56.386,-2.0369043478260895,-2.770189913043482,-0.38701182608695683,-11.997171821570737,-1.548047304347828,-11.997171821570737,-2.872035130434786
37,19.0,0.8555,14.8898,4.5081,55.314,-2.0884043478260903,-2.840229913043483,-0.3967968260869572,-12.300501896677266,-1.5871873043478286,-12.300501896677266,-2.944650130434787
38,19.5,0.8367,14.8445,4.4314,54.373,-2.1337043478260895,-2.901837913043482,-0.4054038260869568,-12.567314564683585,-1.621615304347828,-12.567314564683581,-3.008523130434786
39,20.0,0.8222,14.8097,4.3724,53.649,-2.16850434782609,-2.949165913043483,-0.41201582608695686,-12.772283236794404,-1.6480633043478286,-12.7722832367944,-3.057591130434787
40,20.5,0.811,14.7826,4.3264,53.085,-2.195604347826089,-2.9860219130434813,-0.41716482608695715,-12.93189964524851,-1.6686593043478277,-12.93189964524851,-3.0958021304347856
41,21.0,0.8027,14.7627,4.2926,52.67,-2.215504347826089,-3.013085913043481,-0.42094582608695674,-13.049108742231416,-1.6837833043478276,-13.049108742231418,-3.1238611304347854
42,21.5,0.7965,14.7476,4.2672,52.358,-2.2306043478260893,-3.033621913043482,-0.42381482608695675,-13.138046298233528,-1.695259304347828,-13.138046298233528,-3.1451521304347856
43,22.0,0.7977,14.7507,4.2724,52.422,-2.2275043478260894,-3.029405913043482,-0.423225826086957,-13.119787594683427,-1.6929033043478279,-13.119787594683425,-3.1407811304347857
44,22.5,0.8084,14.7763,4.3158,52.954,-2.2019043478260887,-2.9945899130434808,-0.4183618260869566,-12.96900604278581,-1.6734473043478275,-12.96900604278581,-3.1046851304347847
45,23.0,0.8289,14.8259,4.3998,53.985,-2.152304347826089,-2.927133913043481,-0.40893782608695695,-12.676866785984187,-1.6357513043478276,-12.676866785984187,-3.034749130434785
46,23.5,0.8595,14.8994,4.5245,55.515,-2.0788043478260896,-2.827173913043482,-0.39497282608695716,-12.243958814715656,-1.5798913043478282,-12.243958814715658,-2.931114130434786
47,24.0,0.8949,14.9847,4.669,57.289,-1.9935043478260894,-2.711165913043482,-0.37876582608695664,-11.741549971869318,-1.5150633043478279,-11.741549971869317,-2.810841130434786
48,24.5,0.9305,15.0703,4.8141,59.069,-1.90790434782609,-2.5947499130434823,-0.362501826086957,-11.23737415771168,-1.4500073043478283,-11.23737415771168,-2.6901451304347868
49,25.0,0.9658,15.1553,4.9582,60.836,-1.8229043478260891,-2.4791499130434813,-0.3463518260869569,-10.736732286176636,-1.3854073043478277,-10.736732286176636,-2.5702951304347854
50,25.5,1.0008,15.2396,5.1011,62.59,-1.7386043478260902,-2.364501913043483,-0.3303348260869572,-10.240213347701303,-1.3213393043478285,-10.240213347701301,-2.451432130434787
51,26.0,1.0352,15.3226,5.2416,64.314,-1.65560434782609,-2.2516219130434827,-0.3145648260869569,-9.751351284908264,-1.2582593043478285,-9.751351284908264,-2.334402130434787
52,26.5,1.0635,15.3905,5.3568,65.728,-1.5877043478260902,-2.159277913043483,-0.3016638260869571,-9.351426778117332,-1.2066553043478285,-9.351426778117332,-2.238663130434787
53,27.0,1.0847,15.4417,5.4436,66.792,-1.5365043478260887,-2.089645913043481,-0.2919358260869567,-9.0498636743221,-1.1677433043478274,-9.049863674322099,-2.166471130434785
54,27.5,1.0978,15.4732,5.497,67.448,-1.5050043478260893,-2.0468059130434817,-0.28595082608695677,-8.86433168663559,-1.143803304347828,-8.86433168663559,-2.122056130434786
55,28.0,1.1004,15.4795,5.5077,67.579,-1.4987043478260897,-2.0382379130434822,-0.2847538260869569,-8.827225289098289,-1.1390153043478282,-8.827225289098289,-2.1131731304347863
56,28.5,1.0976,15.4728,5.4963,67.439,-1.5054043478260901,-2.0473499130434827,-0.2860268260869572,-8.866687648383992,-1.1441073043478285,-8.866687648383992,-2.122620130434787
57,29.0,1.0931,15.4618,5.4776,67.21,-1.5164043478260893,-2.0623099130434817,-0.2881168260869571,-8.931476596464995,-1.152467304347828,-8.931476596464995,-2.138130130434786
58,29.5,1.0926,15.4605,5.4755,67.184,-1.5177043478260899,-2.0640779130434823,-0.288363826086957,-8.939133472147297,-1.1534553043478284,-8.939133472147297,-2.139963130434787
59,30.0,1.0961,15.4691,5.49,67.363,-1.5091043478260904,-2.052381913043483,-0.2867298260869573,-8.888480294556697,-1.1469193043478287,-8.888480294556697,-2.1278371304347874
60,30.5,1.0991,15.4763,5.5022,67.511,-1.5019043478260894,-2.0425899130434817,-0.28536182608695704,-8.846072983085488,-1.141447304347828,-8.846072983085488,-2.117685130434786
61,31.0,1.095,15.4665,5.4856,67.308,-1.5117043478260896,-2.055917913043482,-0.28722382608695707,-8.903794045921295,-1.148895304347828,-8.903794045921293,-2.1315031304347865
62,31.5,1.084,15.4398,5.4404,66.753,-1.5384043478260896,-2.092229913043482,-0.29229682608695695,-9.061054492627004,-1.169187304347828,-9.061054492627004,-2.169150130434786
63,32.0,1.0715,15.4097,5.3894,66.127,-1.5685043478260887,-2.133165913043481,-0.298015826086957,-9.238340614194115,-1.1920633043478275,-9.238340614194115,-2.211591130434785
64,32.5,1.0676,15.4004,5.3736,65.933,-1.5778043478260901,-2.1458139130434826,-0.29978282608695705,-9.293116724844428,-1.1991313043478284,-9.293116724844428,-2.224704130434787
65,33.0,1.0723,15.4118,5.3929,66.171,-1.56640434782609,-2.1303099130434826,-0.29761682608695716,-9.225971815015022,-1.1904673043478284,-9.225971815015022,-2.208630130434787
66,33.5,1.0757,15.4199,5.4065,66.338,-1.5583043478260894,-2.1192939130434816,-0.296077826086957,-9.178263589609914,-1.184311304347828,-9.178263589609914,-2.197209130434786
67,34.0,1.066,15.3965,5.367,65.853,-1.58170434782609,-2.1511179130434823,-0.30052382608695716,-9.316087351891328,-1.2020953043478284,-9.316087351891328,-2.2302031304347865
68,34.5,1.0433,15.3418,5.2743,64.716,-1.6364043478260903,-2.2255099130434832,-0.3109168260869568,-9.638265120985057,-1.2436673043478286,-9.638265120985055,-2.3073301304347873
69,35.0,1.0231,15.2934,5.1921,63.707,-1.6848043478260895,-2.291333913043482,-0.32011282608695657,-9.923336492541475,-1.280451304347828,-9.923336492541473,-2.375574130434786
70,35.5,1.0154,15.2748,5.1607,63.321,-1.7034043478260887,-2.3166299130434806,-0.32364682608695716,-10.032888713842077,-1.2945873043478275,-10.032888713842079,-2.401800130434785
71,36.0,1.0204,15.2868,5.181,63.571,-1.69140434782609,-2.3003099130434825,-0.3213668260869573,-9.962209861390079,-1.2854673043478284,-9.962209861390079,-2.384880130434787
72,36.5,1.0341,15.3197,5.2368,64.255,-1.6585043478260904,-2.255565913043483,-0.3151158260869571,-9.768432007584165,-1.2604633043478286,-9.768432007584165,-2.3384911304347873
73,37.0,1.0437,15.343,5.2763,64.74,-1.6352043478260896,-2.223877913043482,-0.3106888260869569,-9.631197235739851,-1.242755304347828,-9.631197235739851,-2.305638130434786
74,37.5,1.0318,15.3144,5.2277,64.144,-1.6638043478260904,-2.262773913043483,-0.3161228260869571,-9.79964850075047,-1.2644913043478287,-9.79964850075047,-2.3459641304347874
75,38.0,1.0096,15.2609,5.1371,63.032,-1.71730434782609,-2.335533913043483,-0.32628782608695683,-10.114758384598993,-1.3051513043478284,-10.114758384598991,-2.421399130434787
76,38.5,1.0047,15.2491,5.1171,62.787,-1.7291043478260892,-2.3515819130434816,-0.3285298260869567,-10.184259256176793,-1.3141193043478279,-10.184259256176793,-2.4380371304347856
77,39.0,1.0172,15.279,5.1678,63.409,-1.6992043478260896,-2.310917913043482,-0.3228488260869571,-10.00815111548388,-1.2913953043478281,-10.00815111548388,-2.3958781304347863
78,39.5,1.0208,15.2879,5.1828,63.593,-1.690304347826089,-2.2988139130434813,-0.321157826086957,-9.955730966581974,-1.2846313043478277,-9.955730966581973,-2.3833291304347854
79,40.0,1.0119,15.2663,5.1463,63.145,-1.7119043478260902,-2.328189913043483,-0.32526182608695686,-10.082952900995592,-1.3010473043478286,-10.08295290099559,-2.4137851304347873
80,40.5,1.0015,15.2412,5.1037,62.622,-1.7370043478260904,-2.3623259130434833,-0.3300308260869569,-10.230789500707704,-1.3201233043478287,-10.230789500707703,-2.4491761304347874
81,41.0,0.9936,15.2222,5.0715,62.227,-1.7560043478260887,-2.3881659130434807,-0.333640826086957,-10.342697683756702,-1.3345633043478276,-10.342697683756704,-2.475966130434785
82,41.5,0.9865,15.2052,5.0426,61.873,-1.77300434782609,-2.4112859130434825,-0.33687082608695684,-10.442826058063718,-1.3474833043478285,-10.44282605806372,-2.499936130434787
83,42.0,0.9904,15.2147,5.0587,62.07,-1.763504347826089,-2.3983659130434813,-0.3350658260869568,-10.386871966539209,-1.3402633043478276,-10.386871966539207,-2.4865411304347855
84,42.5,1.0005,15.2389,5.0999,62.575,-1.7393043478260903,-2.365453913043483,-0.33046782608695713,-10.244336280761004,-1.3218713043478287,-10.244336280761004,-2.4524191304347873
85,43.0,0.9929,15.2205,5.0687,62.193,-1.75770434782609,-2.390477913043483,-0.33396382608695685,-10.352710521187412,-1.3358553043478285,-10.352710521187412,-2.478363130434787
86,43.5,0.9665,15.157,4.961,60.871,-1.8212043478260895,-2.476837913043482,-0.34602882608695706,-10.726719448745937,-1.384115304347828,-10.726719448745937,-2.567898130434786
87,44.0,0.9357,15.0828,4.8353,59.329,-1.895404347826089,-2.577749913043481,-0.3601268260869568,-11.16375035307417,-1.4405073043478276,-11.16375035307417,-2.672520130434785
88,44.5,0.9086,15.0176,4.7248,57.973,-1.9606043478260897,-2.6664219130434823,-0.37251482608695685,-11.547772118063405,-1.4900593043478283,-11.547772118063405,-2.7644521304347864
89,45.0,0.8984,14.993,4.683,57.46,-1.9852043478260892,-2.6998779130434816,-0.3771888260869569,-11.692663765590012,-1.508755304347828,-11.692663765590012,-2.7991381304347858
90,45.5,0.8989,14.9942,4.6851,57.485,-1.9840043478260903,-2.698245913043483,-0.376960826086957,-11.685595880344819,-1.5078433043478285,-11.685595880344817,-2.7974461304347873
91,46.0,0.9029,15.004,4.7016,57.689,-1.97420434782609,-2.6849179130434826,-0.375098826086957,-11.627874817509012,-1.5003953043478284,-11.627874817509012,-2.7836281304347867
92,46.5,0.918,15.0402,4.763,58.441,-1.938004347826089,-2.6356859130434813,-0.36822082608695705,-11.41466027927879,-1.4728833043478278,-11.41466027927879,-2.7325861304347856
93,47.0,0.9256,15.0585,4.7941,58.823,-1.9197043478260891,-2.6107979130434815,-0.3647438260869569,-11.30687502928948,-1.4589753043478277,-11.30687502928948,-2.7067831304347854
94,47.5,0.9229,15.0522,4.7833,58.691,-1.9260043478260904,-2.619365913043483,-0.3659408260869572,-11.343981426826792,-1.4637633043478286,-11.34398142682679,-2.7156661304347876
95,48.0,0.9231,15.0526,4.7841,58.701,-1.9256043478260896,-2.618821913043482,-0.3658648260869568,-11.341625465078389,-1.4634593043478281,-11.341625465078387,-2.715102130434786
96,48.5,0.9357,15.0828,4.8353,59.329,-1.895404347826089,-2.577749913043481,-0.3601268260869568,-11.16375035307417,-1.4405073043478276,-11.16375035307417,-2.672520130434785
97,49.0,0.9486,15.1141,4.8882,59.978,-1.864104347826089,-2.5351819130434814,-0.35417982608695686,-10.979396346261854,-1.4167193043478277,-10.979396346261854,-2.6283871304347852
98,49.5,0.9295,15.0679,4.8101,59.019,-1.9103043478260897,-2.598013913043482,-0.36295782608695726,-11.251509928202081,-1.4518313043478281,-11.25150992820208,-2.6935291304347864
99,50.0,0.8823,14.9544,4.6176,56.658,-2.02380434782609,-2.7523739130434826,-0.38452282608695665,-11.920014074310634,-1.5380913043478284,-11.920014074310634,-2.8535641304347865
100,50.5,0.8267,14.8205,4.3906,53.873,-2.1577043478260904,-2.9344779130434833,-0.4099638260869569,-12.7086722695876,-1.6398553043478288,-12.7086722695876,-3.0423631304347873
101,51.0,0.7685,14.6803,4.153,50.957,-2.2979043478260888,-3.1251499130434808,-0.4366018260869571,-13.534436862401854,-1.7464073043478274,-13.534436862401854,-3.240045130434785
102,51.5,0.7434,14.62,4.0508,49.703,-2.3582043478260903,-3.207157913043483,-0.44805882608695713,-13.889598095973193,-1.7922353043478287,-13.889598095973193,-3.3250681304347873
103,52.0,0.7539,14.6451,4.0934,50.226,-2.33310434782609,-3.173021913043483,-0.4432898260869571,-13.741761496261079,-1.7731593043478286,-13.741761496261079,-3.289677130434787
104,52.5,0.7841,14.718,4.2169,51.741,-2.2602043478260896,-3.073877913043482,-0.4294388260869568,-13.312387467615142,-1.7177553043478282,-13.312387467615142,-3.1868881304347862
105,53.0,0.8096,14.7792,4.3207,53.015,-2.19900434782609,-2.990645913043483,-0.41781082608695685,-12.951925320109916,-1.6712433043478285,-12.951925320109916,-3.100596130434787
106,53.5,0.8233,14.8123,4.3768,53.703,-2.165904347826089,-2.9456299130434815,-0.41152182608695664,-12.756969485429797,-1.6460873043478277,-12.756969485429796,-3.0539251304347856
107,54.0,0.8453,14.8653,4.4667,54.806,-2.11290434782609,-2.8735499130434827,-0.40145182608695684,-12.444804553766776,-1.6058073043478285,-12.444804553766776,-2.979195130434787
108,54.5,0.8946,14.984,4.6677,57.273,-1.9942043478260896,-2.712117913043482,-0.378898826086957,-11.745672904929018,-1.515595304347828,-11.745672904929018,-2.8118281304347863
109,55.0,0.9603,15.1421,4.9358,60.562,-1.8361043478260903,-2.497101913043483,-0.3488598260869571,-10.814479023873847,-1.3954393043478286,-10.814479023873847,-2.5889071304347873
110,55.5,1.0103,15.2624,5.1397,63.063,-1.71580434782609,-2.3334939130434824,-0.3260028260869574,-10.10592352804249,-1.3040113043478285,-10.105923528042492,-2.4192841304347867
111,56.0,1.0302,15.3103,5.2208,64.059,-1.6679043478260898,-2.2683499130434823,-0.3169018260869567,-9.823797108671569,-1.2676073043478282,-9.823797108671567,-2.3517451304347863
112,56.5,1.0422,15.3393,5.2701,64.663,-1.6389043478260898,-2.2289099130434824,-0.31139182608695704,-9.652989881912555,-1.2455673043478284,-9.652989881912555,-2.3108551304347866
113,57.0,1.0501,15.3582,5.3021,65.056,-1.6200043478260895,-2.203205913043482,-0.3078008260869569,-9.541670689300643,-1.231203304347828,-9.541670689300643,-2.2842061304347863
114,57.5,1.0618,15.3864,5.3499,65.642,-1.5918043478260895,-2.164853913043482,-0.3024428260869567,-9.375575386038431,-1.209771304347828,-9.375575386038431,-2.244444130434786
115,58.0,1.0866,15.4462,5.4513,66.887,-1.5320043478260903,-2.083525913043483,-0.29108082608695707,-9.023359104652608,-1.1643233043478287,-9.023359104652608,-2.1601261304347874
116,58.5,1.1123,15.508,5.5559,68.171,-1.4702043478260904,-1.9994779130434832,-0.27933882608695715,-8.659363014524779,-1.1173553043478288,-8.659363014524779,-2.0729881304347875
117,59.0,1.117,15.5194,5.5752,68.407,-1.4588043478260904,-1.983973913043483,-0.27717282608695704,-8.592218104695373,-1.1086913043478286,-8.592218104695371,-2.0569141304347873
118,59.5,1.1023,15.4841,5.5154,67.674,-1.4941043478260898,-2.031981913043482,-0.2838798260869573,-8.800131728991687,-1.1355193043478282,-8.800131728991687,-2.1066871304347865
119,60.0,1.0904,15.4555,5.4669,67.078,-1.5227043478260889,-2.070877913043481,-0.28931382608695655,-8.968582994002295,-1.1572553043478275,-8.968582994002293,-2.147013130434785
120,60.5,1.0823,15.4358,5.4336,66.67,-1.5424043478260892,-2.0976699130434815,-0.2930568260869566,-9.084614110111005,-1.1722273043478277,-9.084614110111005,-2.1747901304347854
121,61.0,1.0618,15.3866,5.3502,65.646,-1.59160434782609,-2.1645819130434827,-0.30240482608695674,-9.374397405164233,-1.2096193043478283,-9.374397405164233,-2.2441621304347867
122,61.5,1.0342,15.3201,5.2375,64.264,-1.6581043478260895,-2.255021913043482,-0.31503982608695713,-9.766076045835762,-1.260159304347828,-9.766076045835762,-2.337927130434786
123,62.0,1.0103,15.2626,5.14,63.067,-1.7156043478260887,-2.333221913043481,-0.325964826086957,-10.104745547168283,-1.3038593043478275,-10.104745547168283,-2.419002130434785
124,62.5,0.9859,15.2038,5.0404,61.845,-1.7744043478260902,-2.413189913043483,-0.3371368260869567,-10.451071924183122,-1.3485473043478287,-10.45107192418312,-2.501910130434787
125,63.0,0.9611,15.144,4.9389,60.6,-1.8342043478260894,-2.494517913043482,-0.3484988260869568,-10.803288205568943,-1.393995304347828,-10.803288205568942,-2.586228130434786
126,63.5,0.9515,15.121,4.9001,60.123,-1.8572043478260891,-2.5257979130434816,-0.3528688260869566,-10.938756006101952,-1.4114753043478276,-10.93875600610195,-2.6186581304347856
127,64.0,0.9605,15.1426,4.9366,60.572,-1.8356043478260897,-2.4964219130434824,-0.3487648260869567,-10.811534071688346,-1.395059304347828,-10.811534071688344,-2.5882021304347864
128,64.5,0.9771,15.1826,5.0044,61.404,-1.7956043478260888,-2.442021913043481,-0.3411648260869571,-10.575937896848322,-1.3646593043478275,-10.575937896848322,-2.531802130434785
129,65.0,0.9987,15.2347,5.0927,62.487,-1.7435043478260894,-2.3711659130434817,-0.3312658260869572,-10.269073879119201,-1.325063304347828,-10.269073879119201,-2.458341130434786
130,65.5,1.0206,15.2874,5.182,63.583,-1.6908043478260897,-2.299493913043482,-0.32125282608695693,-9.958675918767478,-1.2850113043478282,-9.958675918767478,-2.3840341304347863
131,66.0,1.0381,15.3295,5.2534,64.459,-1.64870434782609,-2.242237913043483,-0.31325382608695707,-9.710710944748362,-1.2530153043478285,-9.71071094474836,-2.3246731304347867
132,66.5,1.0583,15.378,5.3356,65.467,-1.6002043478260894,-2.176277913043482,-0.30403882608695687,-9.425050582754835,-1.216155304347828,-9.425050582754833,-2.256288130434786
133,67.0,1.0873,15.4479,5.454,66.92,-1.530304347826089,-2.0812139130434812,-0.29075782608695677,-9.013346267221898,-1.1630313043478275,-9.013346267221896,-2.1577291304347854
134,67.5,1.1215,15.5304,5.5938,68.636,-1.4478043478260894,-1.9690139130434816,-0.2750828260869569,-8.527429156614362,-1.100331304347828,-8.527429156614364,-2.041404130434786
135,68.0,1.1446,15.5858,5.6877,69.788,-1.3924043478260888,-1.8936699130434809,-0.26455682608695685,-8.201128454460934,-1.0582273043478274,-8.201128454460932,-1.9632901304347852
136,68.5,1.1528,15.6057,5.7215,70.203,-1.372504347826089,-1.8666059130434811,-0.2607758260869568,-8.083919357478026,-1.0431033043478277,-8.083919357478026,-1.9352311304347853
137,69.0,1.1547,15.6102,5.7291,70.296,-1.3680043478260888,-1.860485913043481,-0.25992082608695677,-8.057414787808522,-1.0396833043478275,-8.057414787808522,-1.928886130434785
138,69.5,1.1502,15.5992,5.7105,70.068,-1.3790043478260898,-1.8754459130434824,-0.2620108260869569,-8.122203735889535,-1.0480433043478283,-8.122203735889535,-1.9443961304347865
139,70.0,1.173,15.6542,5.8038,71.212,-1.3240043478260901,-1.8006459130434826,-0.2515608260869573,-7.79825899548451,-1.0062433043478285,-7.79825899548451,-1.866846130434787
140,70.5,1.2254,15.7804,6.0175,73.835,-1.1978043478260894,-1.6290139130434815,-0.227582826086957,-7.054953063864246,-0.9103313043478279,-7.054953063864246,-1.6889041304347858
141,71.0,1.2975,15.954,6.3119,77.447,-1.024204347826089,-1.392917913043481,-0.1945988260869569,-6.032465665058562,-0.7783953043478276,-6.032465665058562,-1.4441281304347853
142,71.5,1.3464,16.0717,6.5113,79.893,-0.9065043478260897,-1.2328459130434821,-0.17223582608695698,-5.339223920591812,-0.6889433043478281,-5.339223920591811,-1.2781711304347865
143,72.0,1.3736,16.1372,6.6224,81.256,-0.8410043478260896,-1.1437659130434819,-0.15979082608695694,-4.953435184291281,-0.6391633043478281,-4.953435184291282,-1.1858161304347863
144,72.5,1.3938,16.1859,6.7049,82.269,-0.7923043478260894,-1.0775339130434816,-0.15053782608695698,-4.666596841423557,-0.6021513043478279,-4.666596841423557,-1.117149130434786
145,73.0,1.4249,16.2607,6.8316,83.824,-0.7175043478260896,-0.975805913043482,-0.1363258260869571,-4.226031994472724,-0.5453033043478281,-4.226031994472724,-1.0116811304347864
146,73.5,1.4673,16.3627,7.0046,85.946,-0.6155043478260893,-0.8370859130434816,-0.11694582608695692,-3.6252617486306744,-0.4677833043478279,-3.6252617486306744,-0.8678611304347859
147,74.0,1.5087,16.4625,7.1737,88.02,-0.515704347826091,-0.7013579130434838,-0.09798382608695722,-3.037449292404838,-0.39193530434782914,-3.0374492924048377,-0.7271431304347883
148,74.5,1.5165,16.4812,7.2054,88.41,-0.4970043478260884,-0.6759259130434803,-0.09443082608695674,-2.927308080667114,-0.3777233043478272,-2.927308080667114,-0.7007761304347846
149,75.0,1.4919,16.422,7.1051,87.179,-0.556204347826089,-0.7564379130434811,-0.10567882608695689,-3.275990419430345,-0.4227153043478276,-3.275990419430345,-0.7842481304347854
